task_id,category,gold_label,predicted_label,label_correct,verifier_valid,trace_grounded,direct_f1,closure_f1,first_violation_step,num_violations,num_formula_violations,question,gold_relations,pred_edges,answer
te3_test_bbc_20130322_1353_l32,tempeval_relation,BEFORE,UNKNOWN,0,0,0,0.0,0.0,0,2,1,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
Nine people were killed on board the Turkish aid ship, Mavi Marmara, when it was boarded by Israeli commandos while trying to transport aid supplies to Gaza in May 2010 in spite of an Israeli naval blockade. The Israeli government admitted mistakes were made in intelligence-gathering and planning, but insisted its commandos used lethal force because activists had attacked them.

Determine the temporal relation between the following event mentions.
- killed [ei19]
- admitted [ei23]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""killed [ei19]"", ""admitted [ei23]"", ""BEFORE""]]","[[""killed"", ""admitted"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1353_l33,tempeval_relation,BEFORE,BEFORE,1,1,1,1.0,1.0,,0,0,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
The Israeli government admitted mistakes were made in intelligence-gathering and planning, but insisted its commandos used lethal force because activists had attacked them.

Determine the temporal relation between the following event mentions.
- mistakes [ei24]
- admitted [ei23]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""mistakes [ei24]"", ""admitted [ei23]"", ""BEFORE""]]","[[""mistakes [ei24]"", ""admitted [ei23]"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1353_l35,tempeval_relation,BEFORE,UNKNOWN,0,0,0,0.0,0.0,0,2,1,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
The Israeli government admitted mistakes were made in intelligence-gathering and planning, but insisted its commandos used lethal force because activists had attacked them.

Determine the temporal relation between the following event mentions.
- used [ei26]
- admitted [ei23]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""used [ei26]"", ""admitted [ei23]"", ""BEFORE""]]","[[""used"", ""admitted"", ""BEFORE""]]",used BEFORE admitted
te3_test_bbc_20130322_1353_l36,tempeval_relation,BEFORE,UNKNOWN,0,0,0,0.0,0.0,0,2,1,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
The Israeli government admitted mistakes were made in intelligence-gathering and planning, but insisted its commandos used lethal force because activists had attacked them.

Determine the temporal relation between the following event mentions.
- attacked [ei27]
- admitted [ei23]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""attacked [ei27]"", ""admitted [ei23]"", ""BEFORE""]]","[[""attacked"", ""admitted"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1353_l39,tempeval_relation,BEFORE,UNKNOWN,0,0,0,0.0,0.0,0,2,1,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
The activists said the troops had opened fire as soon as they boarded the vessel, which was in international waters at the time.

Determine the temporal relation between the following event mentions.
- opened [ei29]
- said [ei28]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""opened [ei29]"", ""said [ei28]"", ""BEFORE""]]","[[""opened"", ""said"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1353_l40,tempeval_relation,BEFORE,UNKNOWN,0,0,0,0.0,0.0,1,2,1,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
The activists said the troops had opened fire as soon as they boarded the vessel, which was in international waters at the time.

Determine the temporal relation between the following event mentions.
- fire [ei30]
- said [ei28]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""fire [ei30]"", ""said [ei28]"", ""BEFORE""]]","[[""fire"", ""said"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1353_l41,tempeval_relation,BEFORE,UNKNOWN,0,0,0,0.0,0.0,0,2,1,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
The activists said the troops had opened fire as soon as they boarded the vessel, which was in international waters at the time.

Determine the temporal relation between the following event mentions.
- boarded [ei31]
- said [ei28]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""boarded [ei31]"", ""said [ei28]"", ""BEFORE""]]","[[""boarded"", ""said"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1353_l44,tempeval_relation,AFTER,UNKNOWN,0,0,0,0.0,0.0,0,2,1,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
The incident provoked an international outcry and led to a major deterioration in relations between Turkey and Israel.

Determine the temporal relation between the following event mentions.
- provoked [ei33]
- incident [ei32]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""provoked [ei33]"", ""incident [ei32]"", ""AFTER""]]","[[""incident"", ""provoked"", ""BEFORE""]]",incident BEFORE provoked
te3_test_bbc_20130322_1353_l45,tempeval_relation,AFTER,UNKNOWN,0,0,0,0.0,0.0,0,2,1,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
The incident provoked an international outcry and led to a major deterioration in relations between Turkey and Israel.

Determine the temporal relation between the following event mentions.
- led [ei34]
- incident [ei32]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""led [ei34]"", ""incident [ei32]"", ""AFTER""]]","[[""incident"", ""led"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1353_l48,tempeval_relation,BEFORE,UNKNOWN,0,0,0,0.0,0.0,0,2,1,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
The incident provoked an international outcry and led to a major deterioration in relations between Turkey and Israel. Before departing for Jordan on Friday afternoon, Mr Obama revealed that Mr Netanyahu and Mr Erdogan had just spoken by telephone.

Determine the temporal relation between the following event mentions.
- incident [ei32]
- revealed [ei36]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""incident [ei32]"", ""revealed [ei36]"", ""BEFORE""]]","[[""incident"", ""revealed"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1353_l49,tempeval_relation,AFTER,AFTER,1,1,1,0.0,1.0,,0,0,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
Before departing for Jordan on Friday afternoon, Mr Obama revealed that Mr Netanyahu and Mr Erdogan had just spoken by telephone.

Determine the temporal relation between the following event mentions.
- departing [ei35]
- revealed [ei36]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""departing [ei35]"", ""revealed [ei36]"", ""AFTER""]]","[[""revealed [ei36]"", ""departing [ei35]"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1353_l50,tempeval_relation,BEFORE,BEFORE,1,1,1,1.0,1.0,,0,0,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
Before departing for Jordan on Friday afternoon, Mr Obama revealed that Mr Netanyahu and Mr Erdogan had just spoken by telephone.

Determine the temporal relation between the following event mentions.
- spoken [ei37]
- revealed [ei36]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""spoken [ei37]"", ""revealed [ei36]"", ""BEFORE""]]","[[""spoken [ei37]"", ""revealed [ei36]"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1353_l101,tempeval_relation,SIMULTANEOUS,UNKNOWN,0,0,0,0.0,0.0,0,2,1,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
Mr Netanyahu had previously only expressed regret for the deaths. The deal was brokered by US President Barack Obama during a visit to Israel. Mr Erdogan's office said he had accepted the apology, ""in the name of the Turkish people"".

Determine the temporal relation between the following event mentions.
- apology [ei40]
- expressed [ei11]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""apology [ei40]"", ""expressed [ei11]"", ""SIMULTANEOUS""]]","[[""expressed"", ""apology"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1353_l106,tempeval_relation,SIMULTANEOUS,AFTER,0,1,1,0.0,0.0,,0,0,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
The activists said the troops had opened fire as soon as they boarded the vessel, which was in international waters at the time.

Determine the temporal relation between the following event mentions.
- opened [ei29]
- boarded [ei31]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""opened [ei29]"", ""boarded [ei31]"", ""SIMULTANEOUS""]]","[[""opened [ei29]"", ""boarded [ei31]"", ""AFTER""]]",AFTER
te3_test_bbc_20130322_1353_l107,tempeval_relation,BEFORE,UNKNOWN,0,0,0,0.0,0.0,0,2,1,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
Israel's prime minister has apologised to Turkey for ""any errors that could have led to loss of life"" during the 2010 commando raid on an aid flotilla that tried to breach the Gaza blockade.

Determine the temporal relation between the following event mentions.
- errors [ei38]
- loss [ei3]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""errors [ei38]"", ""loss [ei3]"", ""BEFORE""]]","[[""errors"", ""loss"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1353_l109,tempeval_relation,BEFORE,BEFORE,1,1,1,1.0,1.0,,0,0,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
Israel's prime minister has apologised to Turkey for ""any errors that could have led to loss of life"" during the 2010 commando raid on an aid flotilla that tried to breach the Gaza blockade. Benjamin Netanyahu also agreed with his Turkish counterpart Recep Tayyip Erdogan to compensate the families of the nine activists who were killed. Mr Netanyahu had previously only expressed regret for the deaths.

Determine the temporal relation between the following event mentions.
- expressed [ei11]
- apologised [ei1]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""expressed [ei11]"", ""apologised [ei1]"", ""BEFORE""]]","[[""expressed [ei11]"", ""apologised [ei1]"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1353_l110,tempeval_relation,AFTER,AFTER,1,1,1,0.0,1.0,,0,0,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
Mr Netanyahu had previously only expressed regret for the deaths.

Determine the temporal relation between the following event mentions.
- expressed [ei11]
- deaths [ei39]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""expressed [ei11]"", ""deaths [ei39]"", ""AFTER""]]","[[""deaths [ei39]"", ""expressed [ei11]"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1353_l111,tempeval_relation,BEFORE,UNKNOWN,0,0,0,0.0,0.0,0,2,1,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
Mr Erdogan's office said he had accepted the apology, ""in the name of the Turkish people"".

Determine the temporal relation between the following event mentions.
- apology [ei40]
- accepted [ei16]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""apology [ei40]"", ""accepted [ei16]"", ""BEFORE""]]","[[""apology"", ""accepted"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1353_l112,tempeval_relation,SIMULTANEOUS,UNKNOWN,0,0,0,0.0,0.0,0,2,1,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
Israel's prime minister has apologised to Turkey for ""any errors that could have led to loss of life"" during the 2010 commando raid on an aid flotilla that tried to breach the Gaza blockade. Benjamin Netanyahu also agreed with his Turkish counterpart Recep Tayyip Erdogan to compensate the families of the nine activists who were killed. Mr Netanyahu had previously only expressed regret for the deaths. The deal was brokered by US President Barack Obama during a visit to Israel. Mr Erdogan's office said he had accepted the apology, ""in the name of the Turkish people"". In the past, he has always given two conditions for restoring bilateral relations with Israel - an apology and compensation for victims' families. Nine people were killed on board the Turkish aid ship, Mavi Marmara, when it was boarded by Israeli commandos while trying to transport aid supplies to Gaza in May 2010 in spite of an Israeli naval blockade.

Determine the temporal relation between the following event mentions.
- boarded [ei20]
- raid [ei4]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""boarded [ei20]"", ""raid [ei4]"", ""SIMULTANEOUS""]]","[[""boarded"", ""raid"", ""SIMULTANEOUS""]]",SIMULTANEOUS
te3_test_bbc_20130322_1353_l114,tempeval_relation,BEFORE,UNKNOWN,0,0,0,0.0,0.0,0,2,1,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
The Israeli government admitted mistakes were made in intelligence-gathering and planning, but insisted its commandos used lethal force because activists had attacked them.

Determine the temporal relation between the following event mentions.
- attacked [ei27]
- used [ei26]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""attacked [ei27]"", ""used [ei26]"", ""BEFORE""]]","[[""attacked"", ""used"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1600_l5,tempeval_relation,SIMULTANEOUS,SIMULTANEOUS,1,1,1,0.0,0.0,,0,0,"Title:
Landslip body found as weather bites

Passage:
Heavy snow is causing disruption to transport across the UK, with heavy rainfall bringing flooding to the south-west of England.

Determine the temporal relation between the following event mentions.
- bringing [ei5]
- snow [ei1]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""bringing [ei5]"", ""snow [ei1]"", ""SIMULTANEOUS""]]","[[""snow [ei1]"", ""bringing [ei5]"", ""SIMULTANEOUS""]]",SIMULTANEOUS
te3_test_bbc_20130322_1600_l10,tempeval_relation,BEFORE,BEFORE,1,1,1,1.0,1.0,,0,0,"Title:
Landslip body found as weather bites

Passage:
Rescuers searching for a woman trapped in a landslide at her home in Looe, Cornwall, said they had found a body.

Determine the temporal relation between the following event mentions.
- found [ei9]
- said [ei8]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""found [ei9]"", ""said [ei8]"", ""BEFORE""]]","[[""found [ei9]"", ""said [ei8]"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1600_l20,tempeval_relation,AFTER,UNKNOWN,0,0,0,0.0,0.0,0,2,1,"Title:
Landslip body found as weather bites

Passage:
This comes just over a week before the start of British Summer Time.

Determine the temporal relation between the following event mentions.
- start [ei15]
- comes [ei14]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""start [ei15]"", ""comes [ei14]"", ""AFTER""]]","[[""comes"", ""start"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1600_l24,tempeval_relation,AFTER,AFTER,1,1,1,1.0,1.0,,0,0,"Title:
Landslip body found as weather bites

Passage:
BBC forecasters said the snow would cause travel disruption across northern parts of the UK on Friday, with some 20cm-40cm (8in-16in) falling in places. Atrocious conditions could be expected on high ground, they said.

Determine the temporal relation between the following event mentions.
- cause [ei17]
- said [ei16]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""cause [ei17]"", ""said [ei16]"", ""AFTER""]]","[[""cause [ei17]"", ""said [ei16]"", ""AFTER""]]",AFTER
te3_test_bbc_20130322_1600_l26,tempeval_relation,AFTER,UNKNOWN,0,0,0,0.0,0.0,0,2,1,"Title:
Landslip body found as weather bites

Passage:
BBC forecasters said the snow would cause travel disruption across northern parts of the UK on Friday, with some 20cm-40cm (8in-16in) falling in places. Atrocious conditions could be expected on high ground, they said.

Determine the temporal relation between the following event mentions.
- disruption [ei19]
- said [ei16]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""disruption [ei19]"", ""said [ei16]"", ""AFTER""]]","[[""said"", ""disruption"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1600_l29,tempeval_relation,SIMULTANEOUS,SIMULTANEOUS,1,1,1,1.0,0.0,,0,0,"Title:
Landslip body found as weather bites

Passage:
BBC forecasters said the snow would cause travel disruption across northern parts of the UK on Friday, with some 20cm-40cm (8in-16in) falling in places. Atrocious conditions could be expected on high ground, they said.

Determine the temporal relation between the following event mentions.
- said [ei16]
- said [ei22]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""said [ei16]"", ""said [ei22]"", ""SIMULTANEOUS""]]","[[""said [ei16]"", ""said [ei22]"", ""SIMULTANEOUS""]]",SIMULTANEOUS
te3_test_bbc_20130322_1600_l32,tempeval_relation,SIMULTANEOUS,BEFORE,0,1,1,0.0,0.0,,0,0,"Title:
Landslip body found as weather bites

Passage:
BBC forecasters said the snow would cause travel disruption across northern parts of the UK on Friday, with some 20cm-40cm (8in-16in) falling in places. Atrocious conditions could be expected on high ground, they said. Roads in northern parts of Wales, the Midlands into the Pennines, southern Scotland and Northern Ireland would be the worst affected, while gale force winds would blow snow and drifts across trans-Pennine routes, they added.

Determine the temporal relation between the following event mentions.
- said [ei22]
- added [ei25]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""said [ei22]"", ""added [ei25]"", ""SIMULTANEOUS""]]","[[""said [ei22]"", ""added [ei25]"", ""BEFORE""]]",BEFORE
