task_id,category,gold_label,predicted_label,label_correct,verifier_valid,trace_grounded,direct_f1,closure_f1,first_violation_step,num_violations,num_formula_violations,question,gold_relations,pred_edges,answer
te3_test_bbc_20130322_1150_l77,tempeval_relation,SIMULTANEOUS,BEFORE,0,1,1,0.0,0.0,,0,0,"Title:
Last 1953 Everest team member George Lowe dies, aged 89

Passage:
The last surviving member of the team which first conquered Everest in 1953 has died in a Derbyshire nursing home. George Lowe, 89, died in Ripley on Wednesday after a long-term illness, with his wife Mary by his side. New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953. Family friend and historian Dr Huw Lewis-Jones paid tribute to a ""gentle soul and fine climber"" who shunned the limelight. Mr Lowe also took part in the trans-Antarctic expedition of 1957-58, which made the first successful overland crossing of Antarctica via the South Pole. He later made expeditions to Greenland, Greece and Ethiopia. Speaking to the BBC in 1995, Mr Lowe said of his Antarctic adventure: ""We estimated we could do it in 100 days, and we got across on the 99th day. ""There was a great feeling of euphoria from everyone. It had a multiplying effect. ""We were pleased that England and New Zealand knew about it, and we thought that's where it would stop."" He also talked about his ""second job"" as the group's cameraman, and having to wear four pairs of gloves to work the clockwork camera. ""When there were dramas, there was a split problem. Do you take part in the urgency - or do you record it?"" he said. Dr Lewis-Jones, the former curator at the Scott Polar Research Institute at the University of Cambridge, who first met Mr Lowe in 2005, called him a ""hero"". ""I don't often use that word but then it is not very often that you get to meet one,"" he said. A book of memoirs and photographs from the climb by Mr Lowe, which he worked on with Dr Lewis-Jones, is due to be published in May. He said: ""Lowe was a brilliant, kind fellow who never sought the limelight... and 60 years on from Everest his achievements deserve wider recognition. ""He was involved in two of the most important explorations of the 20th Century... yet remained a humble, happy man right to the end... an inspirational lesson to us all.""

Determine the temporal relation between the following event mentions.
- died [ei2]
- end [ei2000]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""died [ei2]"", ""end [ei2000]"", ""SIMULTANEOUS""]]","[[""died [ei2]"", ""end [ei2000]"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1150_l79,tempeval_relation,AFTER,BEFORE,0,1,1,0.0,0.0,,0,0,"Title:
Last 1953 Everest team member George Lowe dies, aged 89

Passage:
Before retiring in 1984, Mr Lowe worked as an Inspector of Schools with the Department of Education and Sciences, and he leaves three sons from a previous marriage.

Determine the temporal relation between the following event mentions.
- leaves [ei43]
- marriage [ei57]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""leaves [ei43]"", ""marriage [ei57]"", ""AFTER""]]","[[""leaves [ei43]"", ""marriage [ei57]"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1353_l2,tempeval_relation,BEFORE,AFTER,0,1,1,0.0,0.0,,0,0,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
Israel's prime minister has apologised to Turkey for ""any errors that could have led to loss of life"" during the 2010 commando raid on an aid flotilla that tried to breach the Gaza blockade.

Determine the temporal relation between the following event mentions.
- led [ei2]
- apologised [ei1]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""led [ei2]"", ""apologised [ei1]"", ""BEFORE""]]","[[""apologised [ei1]"", ""led [ei2]"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1353_l3,tempeval_relation,BEFORE,UNKNOWN,0,0,0,0.0,0.0,0,2,1,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
Israel's prime minister has apologised to Turkey for ""any errors that could have led to loss of life"" during the 2010 commando raid on an aid flotilla that tried to breach the Gaza blockade.

Determine the temporal relation between the following event mentions.
- loss [ei3]
- apologised [ei1]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""loss [ei3]"", ""apologised [ei1]"", ""BEFORE""]]","[[""apologised"", ""loss"", ""AFTER""]]",AFTER
te3_test_bbc_20130322_1353_l4,tempeval_relation,BEFORE,AFTER,0,1,1,0.0,0.0,,0,0,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
Israel's prime minister has apologised to Turkey for ""any errors that could have led to loss of life"" during the 2010 commando raid on an aid flotilla that tried to breach the Gaza blockade.

Determine the temporal relation between the following event mentions.
- raid [ei4]
- apologised [ei1]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""raid [ei4]"", ""apologised [ei1]"", ""BEFORE""]]","[[""raid [ei4]"", ""apologised [ei1]"", ""AFTER""]]",AFTER
te3_test_bbc_20130322_1353_l5,tempeval_relation,BEFORE,BEFORE,1,1,1,1.0,1.0,,0,0,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
Israel's prime minister has apologised to Turkey for ""any errors that could have led to loss of life"" during the 2010 commando raid on an aid flotilla that tried to breach the Gaza blockade.

Determine the temporal relation between the following event mentions.
- tried [ei5]
- apologised [ei1]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""tried [ei5]"", ""apologised [ei1]"", ""BEFORE""]]","[[""tried [ei5]"", ""apologised [ei1]"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1353_l6,tempeval_relation,BEFORE,BEFORE,1,1,1,0.0,1.0,,0,0,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
Israel's prime minister has apologised to Turkey for ""any errors that could have led to loss of life"" during the 2010 commando raid on an aid flotilla that tried to breach the Gaza blockade.

Determine the temporal relation between the following event mentions.
- breach [ei6]
- apologised [ei1]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""breach [ei6]"", ""apologised [ei1]"", ""BEFORE""]]","[[""apologised [ei1]"", ""breach [ei6]"", ""AFTER""]]",AFTER
te3_test_bbc_20130322_1353_l10,tempeval_relation,AFTER,BEFORE,0,1,1,0.0,0.0,,0,0,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
Benjamin Netanyahu also agreed with his Turkish counterpart Recep Tayyip Erdogan to compensate the families of the nine activists who were killed.

Determine the temporal relation between the following event mentions.
- compensate [ei9]
- agreed [ei8]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""compensate [ei9]"", ""agreed [ei8]"", ""AFTER""]]","[[""agreed [ei8]"", ""compensate [ei9]"", ""AFTER""]]",AFTER
te3_test_bbc_20130322_1353_l11,tempeval_relation,BEFORE,AFTER,0,1,1,0.0,0.0,,0,0,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
Benjamin Netanyahu also agreed with his Turkish counterpart Recep Tayyip Erdogan to compensate the families of the nine activists who were killed.

Determine the temporal relation between the following event mentions.
- killed [ei10]
- agreed [ei8]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""killed [ei10]"", ""agreed [ei8]"", ""BEFORE""]]","[[""agreed [ei8]"", ""killed [ei10]"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1353_l13,tempeval_relation,AFTER,UNKNOWN,0,0,0,0.0,0.0,0,2,1,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
Benjamin Netanyahu also agreed with his Turkish counterpart Recep Tayyip Erdogan to compensate the families of the nine activists who were killed. Mr Netanyahu had previously only expressed regret for the deaths.

Determine the temporal relation between the following event mentions.
- agreed [ei8]
- expressed [ei11]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""agreed [ei8]"", ""expressed [ei11]"", ""AFTER""]]","[[""agreed"", ""expressed"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1353_l15,tempeval_relation,BEFORE,BEFORE,1,1,1,1.0,1.0,,0,0,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
Mr Netanyahu had previously only expressed regret for the deaths. The deal was brokered by US President Barack Obama during a visit to Israel.

Determine the temporal relation between the following event mentions.
- expressed [ei11]
- deal [ei12]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""expressed [ei11]"", ""deal [ei12]"", ""BEFORE""]]","[[""expressed [ei11]"", ""deal [ei12]"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1353_l16,tempeval_relation,SIMULTANEOUS,BEFORE,0,1,1,0.0,0.0,,0,0,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
The deal was brokered by US President Barack Obama during a visit to Israel.

Determine the temporal relation between the following event mentions.
- brokered [ei13]
- deal [ei12]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""brokered [ei13]"", ""deal [ei12]"", ""SIMULTANEOUS""]]","[[""brokered [ei13]"", ""deal [ei12]"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1353_l19,tempeval_relation,BEFORE,UNKNOWN,0,0,0,0.0,0.0,0,2,1,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
The deal was brokered by US President Barack Obama during a visit to Israel. Mr Erdogan's office said he had accepted the apology, ""in the name of the Turkish people"".

Determine the temporal relation between the following event mentions.
- deal [ei12]
- said [ei15]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""deal [ei12]"", ""said [ei15]"", ""BEFORE""]]","[[""ei12"", ""ei15"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1353_l20,tempeval_relation,BEFORE,UNKNOWN,0,0,0,0.0,0.0,0,2,1,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
Mr Erdogan's office said he had accepted the apology, ""in the name of the Turkish people"".

Determine the temporal relation between the following event mentions.
- accepted [ei16]
- said [ei15]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""accepted [ei16]"", ""said [ei15]"", ""BEFORE""]]","[[""ei15"", ""ei16"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1353_l23,tempeval_relation,AFTER,BEFORE,0,1,1,0.0,0.0,,0,0,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
Mr Erdogan's office said he had accepted the apology, ""in the name of the Turkish people"". In the past, he has always given two conditions for restoring bilateral relations with Israel - an apology and compensation for victims' families.

Determine the temporal relation between the following event mentions.
- said [ei15]
- given [ei17]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""said [ei15]"", ""given [ei17]"", ""AFTER""]]","[[""said [ei15]"", ""given [ei17]"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1353_l24,tempeval_relation,AFTER,AFTER,1,1,1,0.0,1.0,,0,0,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
In the past, he has always given two conditions for restoring bilateral relations with Israel - an apology and compensation for victims' families.

Determine the temporal relation between the following event mentions.
- restoring [ei18]
- given [ei17]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""restoring [ei18]"", ""given [ei17]"", ""AFTER""]]","[[""given [ei17]"", ""restoring [ei18]"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1353_l27,tempeval_relation,AFTER,BEFORE,0,1,1,0.0,0.0,,0,0,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
In the past, he has always given two conditions for restoring bilateral relations with Israel - an apology and compensation for victims' families. Nine people were killed on board the Turkish aid ship, Mavi Marmara, when it was boarded by Israeli commandos while trying to transport aid supplies to Gaza in May 2010 in spite of an Israeli naval blockade.

Determine the temporal relation between the following event mentions.
- given [ei17]
- killed [ei19]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""given [ei17]"", ""killed [ei19]"", ""AFTER""]]","[[""given [ei17]"", ""killed [ei19]"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1353_l32,tempeval_relation,BEFORE,AFTER,0,1,1,0.0,0.0,,0,0,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
Nine people were killed on board the Turkish aid ship, Mavi Marmara, when it was boarded by Israeli commandos while trying to transport aid supplies to Gaza in May 2010 in spite of an Israeli naval blockade. The Israeli government admitted mistakes were made in intelligence-gathering and planning, but insisted its commandos used lethal force because activists had attacked them.

Determine the temporal relation between the following event mentions.
- killed [ei19]
- admitted [ei23]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""killed [ei19]"", ""admitted [ei23]"", ""BEFORE""]]","[[""killed [ei19]"", ""admitted [ei23]"", ""AFTER""]]",AFTER
te3_test_bbc_20130322_1353_l33,tempeval_relation,BEFORE,AFTER,0,1,1,0.0,0.0,,0,0,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
The Israeli government admitted mistakes were made in intelligence-gathering and planning, but insisted its commandos used lethal force because activists had attacked them.

Determine the temporal relation between the following event mentions.
- mistakes [ei24]
- admitted [ei23]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""mistakes [ei24]"", ""admitted [ei23]"", ""BEFORE""]]","[[""admitted [ei23]"", ""mistakes [ei24]"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1353_l35,tempeval_relation,BEFORE,UNKNOWN,0,1,1,0.0,0.0,,0,0,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
The Israeli government admitted mistakes were made in intelligence-gathering and planning, but insisted its commandos used lethal force because activists had attacked them.

Determine the temporal relation between the following event mentions.
- used [ei26]
- admitted [ei23]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""used [ei26]"", ""admitted [ei23]"", ""BEFORE""]]",[],UNKNOWN
te3_test_bbc_20130322_1353_l36,tempeval_relation,BEFORE,UNKNOWN,0,1,1,0.0,0.0,,0,0,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
The Israeli government admitted mistakes were made in intelligence-gathering and planning, but insisted its commandos used lethal force because activists had attacked them.

Determine the temporal relation between the following event mentions.
- attacked [ei27]
- admitted [ei23]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""attacked [ei27]"", ""admitted [ei23]"", ""BEFORE""]]",[],UNKNOWN
te3_test_bbc_20130322_1353_l38,tempeval_relation,AFTER,UNKNOWN,0,1,1,0.0,0.0,,0,0,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
The Israeli government admitted mistakes were made in intelligence-gathering and planning, but insisted its commandos used lethal force because activists had attacked them. The activists said the troops had opened fire as soon as they boarded the vessel, which was in international waters at the time.

Determine the temporal relation between the following event mentions.
- admitted [ei23]
- said [ei28]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""admitted [ei23]"", ""said [ei28]"", ""AFTER""]]",[],UNKNOWN
te3_test_bbc_20130322_1353_l39,tempeval_relation,BEFORE,AFTER,0,1,1,0.0,0.0,,0,0,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
The activists said the troops had opened fire as soon as they boarded the vessel, which was in international waters at the time.

Determine the temporal relation between the following event mentions.
- opened [ei29]
- said [ei28]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""opened [ei29]"", ""said [ei28]"", ""BEFORE""]]","[[""said [ei28]"", ""opened [ei29]"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1353_l40,tempeval_relation,BEFORE,AFTER,0,1,1,0.0,0.0,,0,0,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
The activists said the troops had opened fire as soon as they boarded the vessel, which was in international waters at the time.

Determine the temporal relation between the following event mentions.
- fire [ei30]
- said [ei28]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""fire [ei30]"", ""said [ei28]"", ""BEFORE""]]","[[""said [ei28]"", ""fire [ei30]"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1353_l41,tempeval_relation,BEFORE,AFTER,0,1,1,0.0,0.0,,0,0,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
The activists said the troops had opened fire as soon as they boarded the vessel, which was in international waters at the time.

Determine the temporal relation between the following event mentions.
- boarded [ei31]
- said [ei28]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""boarded [ei31]"", ""said [ei28]"", ""BEFORE""]]","[[""said [ei28]"", ""boarded [ei31]"", ""BEFORE""]]",BEFORE
te3_test_bbc_20130322_1353_l43,tempeval_relation,AFTER,BEFORE,0,1,1,0.0,0.0,,0,0,"Title:
Israel PM apologies for Gaza flotilla deaths

Passage:
The activists said the troops had opened fire as soon as they boarded the vessel, which was in international waters at the time. The incident provoked an international outcry and led to a major deterioration in relations between Turkey and Israel.

Determine the temporal relation between the following event mentions.
- said [ei28]
- incident [ei32]

Use one of: BEFORE, AFTER, SIMULTANEOUS, UNKNOWN.","[[""said [ei28]"", ""incident [ei32]"", ""AFTER""]]","[[""said [ei28]"", ""incident [ei32]"", ""BEFORE""]]",BEFORE
